"order_id","order_value"
"CA-2017-169054",254.35
"CA-2017-125472",253.86
"CA-2017-144694",253.82
"CA-2016-162943",253.76
"CA-2017-135692",253.39
"CA-2015-118955",253.34
"CA-2017-131233",253.13
"CA-2016-158435",253.03
"US-2014-150574",252.61
"CA-2016-137729",252.15
"CA-2016-150483",252.01
"CA-2017-155152",252.00
"CA-2017-121314",251.64
"CA-2016-137239",251.16
"CA-2017-131282",251.11
"CA-2016-156251",250.48
"CA-2016-163594",250.41
"CA-2014-150203",250.26
"CA-2014-118339",249.92
"CA-2017-101434",249.79
"CA-2014-138450",249.47
"CA-2017-128783",248.82
"CA-2016-104150",248.82
"CA-2014-147298",248.57
"CA-2017-156622",248.48
"CA-2017-102610",248.40
"CA-2017-167101",247.92
"CA-2014-109932",247.79
"CA-2017-141572",247.44
"CA-2015-108532",246.50
"US-2017-107272",246.38
"CA-2015-140718",246.36
"CA-2015-150308",246.17
"CA-2015-124919",244.78
"CA-2014-143336",244.76
"CA-2017-108553",244.65
"CA-2017-115175",244.55
"US-2016-141264",244.30
"CA-2015-110289",244.24
"US-2016-128902",244.01
"CA-2017-118402",243.92
"CA-2016-115525",243.88
"CA-2014-109043",243.60
"CA-2017-108854",243.58
"CA-2017-119914",243.16
"US-2014-106334",243.12
"CA-2017-116288",242.94
"CA-2016-124149",242.56
"CA-2014-103317",242.55
"US-2017-152842",242.35
"CA-2016-160241",242.18
"CA-2017-166128",241.81
"CA-2016-163048",241.50
"CA-2017-137624",241.42
"US-2015-124219",241.34
"US-2014-138758",241.20
"CA-2017-115105",240.78
"CA-2014-134103",240.50
"CA-2017-119746",240.36
"CA-2017-118213",240.15
"CA-2016-155551",240.04
"CA-2016-110086",239.98
"CA-2014-151792",239.98
"CA-2016-121020",239.98
"CA-2016-127775",239.97
"CA-2017-163531",239.97
"CA-2017-141719",239.96
"US-2017-102904",239.92
"CA-2015-164427",239.70
"US-2017-153255",239.67
"CA-2016-117604",239.50
"CA-2016-155166",239.43
"CA-2016-131296",239.37
"CA-2017-111717",239.36
"US-2017-152492",239.24
"CA-2015-161263",239.21
"US-2017-111241",239.12
"CA-2017-148691",238.68
"CA-2015-145835",238.38
"CA-2017-105809",238.20
"CA-2015-113215",238.15
"CA-2015-121608",238.11
"CA-2014-124709",238.00
"CA-2017-145037",237.64
"CA-2017-110821",237.61
"US-2017-103247",236.72
"US-2015-137008",235.97
"CA-2016-140018",235.85
"US-2014-102071",235.77
"CA-2017-165904",235.44
"CA-2016-133669",235.15
"US-2015-129637",234.69
"CA-2015-100818",234.51
"CA-2017-123687",234.20
"CA-2017-156664",233.53
"CA-2016-139381",233.48
"CA-2014-112291",233.45
"CA-2014-102869",233.24
"US-2017-139969",233.06
"CA-2015-136147",233.06
"CA-2014-125150",232.88
"CA-2016-113236",232.62
"CA-2016-111416",232.40
"US-2015-149629",231.92
"CA-2017-135069",231.77
"US-2014-135881",231.16
"CA-2017-104136",230.69
"US-2017-119662",230.38
"CA-2016-151148",230.09
"US-2017-135062",229.54
"CA-2015-163734",228.92
"CA-2017-132122",228.92
"CA-2016-136231",228.58
"US-2017-132059",228.57
"CA-2017-155873",228.28
"CA-2017-112809",228.18
"CA-2016-134138",227.96
"CA-2016-157707",227.65
"US-2017-155866",226.64
"CA-2015-155334",226.13
"CA-2015-120103",225.92
"CA-2016-105494",225.83
"CA-2017-140676",225.61
"CA-2015-164567",225.58
"US-2017-108315",225.54
"CA-2014-158029",225.30
"CA-2016-154690",225.30
"CA-2014-103849",225.01
"CA-2015-138954",224.93
"CA-2016-127208",224.90
"CA-2016-153157",224.75
"CA-2017-164028",223.58
"CA-2016-154081",222.38
"CA-2017-137428",222.03
"CA-2015-125234",221.79
"CA-2014-133690",221.35
"US-2016-140172",221.04
"CA-2017-166576",221.02
"CA-2017-166835",221.02
"CA-2017-122700",220.75
"CA-2015-168480",220.31
"CA-2017-144456",220.06
"CA-2016-115483",219.84
"CA-2016-159730",219.47
"CA-2016-125738",219.12
"US-2017-152380",219.08
"CA-2017-148264",218.81
"CA-2016-147109",217.44
"CA-2014-151708",217.36
"CA-2016-118570",217.06
"CA-2014-146864",216.40
"CA-2016-146325",216.22
"CA-2017-111388",215.98
"CA-2017-158246",215.98
"CA-2016-134789",215.84
"CA-2016-100965",215.65
"US-2017-167570",215.54
"CA-2015-145849",215.18
"US-2015-164175",213.12
"US-2017-136679",212.99
"CA-2014-108903",212.95
"CA-2014-140487",212.94
"CA-2017-102309",212.91
"CA-2016-139885",212.88
"CA-2015-124933",212.64
"CA-2016-164672",211.96
"CA-2014-123344",211.96
"CA-2014-146703",211.96
"CA-2017-155985",211.84
"US-2014-114188",211.66
"CA-2014-140228",211.58
"CA-2016-151092",211.17
"CA-2015-110667",210.99
"CA-2017-145142",210.98
"CA-2015-149909",210.82
"US-2014-122959",210.39
"CA-2014-163867",210.18
"CA-2014-158225",210.13
"CA-2017-131037",210.01
"US-2017-139647",209.98
"CA-2014-120096",209.97
"CA-2017-127726",209.88
"CA-2016-163755",209.88
"CA-2017-158673",209.70
"CA-2015-159786",209.67
"CA-2017-103499",209.57
"CA-2015-115742",209.55
"CA-2017-126221",209.30
"CA-2015-115511",208.01
"CA-2017-157252",207.85
"US-2015-123960",207.82
"CA-2016-123806",207.76
"CA-2016-131499",207.48
"CA-2014-142314",207.24
"CA-2015-131422",207.00
"CA-2015-139094",206.96
"US-2017-103828",206.67
"US-2016-152415",206.64
"CA-2015-112557",206.43
"CA-2015-155761",206.32
"US-2017-150595",205.92
"CA-2017-121125",205.74
"CA-2015-121965",205.73
"CA-2014-131247",205.67
"CA-2015-116484",205.37
"CA-2017-154907",205.33
"CA-2017-139311",205.28
"CA-2015-141740",205.16
"CA-2017-104066",205.03
"CA-2017-155292",204.98
"US-2017-113201",204.95
"CA-2015-137750",204.85
"CA-2017-142461",204.67
"CA-2015-112571",204.60
"CA-2017-147333",204.55
"CA-2015-121405",204.48
"US-2014-157070",204.08
"CA-2017-124086",203.98
"CA-2015-146038",203.92
"CA-2016-112256",203.64
"CA-2016-123050",203.63
"US-2014-159618",203.12
"US-2016-113985",203.10
"CA-2014-117345",202.89
"CA-2014-159709",201.73
"CA-2016-161928",201.58
"US-2015-122910",201.58
"CA-2015-122826",201.57
"CA-2017-132934",201.26
"CA-2017-151211",201.09
"CA-2015-149734",200.98
"CA-2017-140844",200.94
"CA-2015-102316",200.73
"CA-2014-102652",199.99
"CA-2016-166275",199.99
"CA-2014-137575",199.98
"CA-2017-102834",199.98
"CA-2014-167486",199.90
"CA-2015-118843",199.86
"CA-2017-142391",199.80
"CA-2016-120803",199.75
"CA-2015-102036",199.74
"CA-2017-130351",199.73
"CA-2015-131534",199.64
"CA-2017-112004",199.50
"CA-2014-123400",199.30
"CA-2014-115259",199.26
"CA-2016-157161",199.18
"CA-2017-158743",199.17
"CA-2016-104633",198.84
"US-2016-104815",198.74
"CA-2016-102127",198.67
"CA-2017-112844",198.55
"US-2017-126060",198.27
"CA-2016-140438",197.97
"CA-2016-159009",197.97
"CA-2015-138002",197.92
"CA-2015-120810",197.76
"CA-2015-138625",197.72
"US-2017-107979",197.30
"US-2016-102232",197.05
"CA-2016-124793",196.78
"CA-2014-142048",196.75
"CA-2015-150560",196.62
"CA-2017-118857",196.45
"US-2016-165078",196.33
"CA-2014-109302",196.21
"CA-2016-137337",196.02
"US-2016-103646",195.98
"CA-2017-166919",195.96
"CA-2016-141957",195.93
"US-2017-120607",195.64
"CA-2015-138534",195.47
"CA-2016-149314",195.18
"US-2017-129203",195.14
"US-2016-114293",195.14
"CA-2017-107209",194.85
"CA-2016-157686",194.85
"CA-2016-113341",194.35
"US-2014-109456",194.32
"CA-2015-117828",194.32
"CA-2015-122266",194.14
"CA-2017-117870",193.98
"CA-2017-132619",193.95
"CA-2014-167850",193.93
"CA-2017-116946",193.64
"CA-2015-102015",193.26
"US-2017-151316",193.26
"CA-2014-131541",193.15
"CA-2016-146766",192.80
"CA-2014-138527",192.43
"CA-2015-104241",192.22
"CA-2014-163412",192.19
"CA-2017-114636",192.16
"CA-2016-133319",192.16
"CA-2017-161480",191.98
"US-2017-162124",191.97
"CA-2015-135727",191.97
"CA-2014-168473",191.88
"CA-2016-140543",191.88
"CA-2016-124772",191.82
"CA-2016-124254",191.80
"CA-2017-123638",191.65
"CA-2015-117961",191.62
"US-2014-122021",191.34
"US-2016-148901",191.01
"CA-2014-160157",190.85
"CA-2015-102848",190.72
"CA-2017-102519",190.67
"US-2017-153948",190.05
"CA-2017-102974",190.01
"CA-2015-165057",189.99
"CA-2017-106831",189.92
"US-2016-120929",189.88
"CA-2017-117443",189.71
"CA-2015-145184",188.94
"US-2016-114174",188.70
"CA-2015-122371",188.63
"CA-2017-139773",188.55
"CA-2017-109960",188.24
"CA-2015-113901",188.23
"CA-2015-149713",187.94
"US-2016-162677",187.62
"US-2016-137295",187.23
"CA-2016-154060",187.06
"CA-2016-144911",186.95
"CA-2014-127166",186.90
"CA-2016-168844",186.85
"CA-2017-123778",186.78
"CA-2015-154921",186.69
"CA-2015-110877",186.67
"CA-2017-168942",186.54
"CA-2016-163174",186.54
"CA-2014-116568",186.30
"CA-2016-124051",186.05
"CA-2016-113747",185.88
"CA-2016-108224",185.53
"CA-2017-124898",184.66
"CA-2015-156853",184.66
"CA-2016-159023",184.15
"CA-2017-166926",183.82
"CA-2014-159800",183.61
"CA-2017-168228",183.61
"CA-2017-147452",183.59
"CA-2017-119655",183.42
"CA-2015-156335",183.40
"CA-2017-136651",183.38
"CA-2017-165386",183.37
"CA-2016-130400",183.17
"CA-2017-160122",182.97
"CA-2014-112851",182.94
"CA-2015-132318",182.91
"CA-2015-109603",182.72
"CA-2017-142909",182.55
"CA-2017-127929",181.95
"CA-2017-157483",181.86
"CA-2017-122056",181.86
"CA-2016-140746",181.80
"CA-2014-164210",181.79
"CA-2015-109169",180.96
"CA-2014-107139",180.96
"CA-2014-143840",180.93
"CA-2016-125661",180.71
"CA-2016-148516",179.97
"CA-2015-139374",179.89
"CA-2016-145303",179.53
"CA-2017-109701",178.89
"CA-2015-130204",178.79
"CA-2015-140921",178.37
"CA-2017-132647",178.21
"CA-2015-136728",177.89
"CA-2016-159142",177.78
"CA-2014-160276",177.68
"CA-2017-134404",177.64
"CA-2017-116939",177.55
"CA-2015-156328",177.48
"US-2016-139710",177.48
"CA-2017-101581",177.23
"CA-2017-145443",177.20
"US-2014-143231",177.17
"CA-2017-102736",177.08
"US-2016-108098",177.00
"CA-2014-123260",176.80
"US-2016-112977",176.78
"CA-2014-130421",176.77
"CA-2015-104038",176.63
"CA-2014-141726",176.49
"CA-2014-146815",176.28
"CA-2014-104178",176.14
"CA-2017-168396",175.71
"CA-2017-142643",175.37
"CA-2015-101868",175.32
"CA-2017-154109",175.32
"CA-2015-167255",175.29
"CA-2017-127306",175.09
"CA-2017-104080",174.56
"CA-2015-142454",174.49
"CA-2017-107713",174.30
"CA-2015-156146",174.30
"CA-2017-166198",174.14
"CA-2015-153752",173.94
"CA-2017-119305",173.80
"US-2017-155999",173.72
"CA-2016-152765",173.49
"US-2017-165869",173.40
"CA-2015-148712",172.61
"CA-2017-161578",172.26
"CA-2014-121769",172.11
"CA-2014-113271",172.09
"CA-2015-112116",171.96
"CA-2017-117422",171.85
"US-2017-169320",171.43
"CA-2017-101749",171.29
"CA-2017-167003",171.29
"CA-2016-114748",170.98
"CA-2017-157469",170.92
"CA-2016-102456",170.88
"US-2017-120147",170.87
"CA-2016-105746",170.79
"CA-2017-163160",170.57
"CA-2015-161627",170.35
"US-2014-109162",170.35
"CA-2015-131597",170.14
"CA-2015-153535",169.55
"CA-2017-118437",169.28
"US-2017-106663",169.26
"CA-2017-107958",169.19
"CA-2017-124716",168.58
"CA-2016-112739",168.17
"US-2017-115609",168.10
"CA-2017-111647",167.97
"CA-2016-118899",167.89
"CA-2015-136735",167.86
"CA-2016-129728",167.84
"CA-2017-144862",167.64
"CA-2015-124653",167.31
"CA-2016-162313",167.29
"CA-2015-116687",167.24
"CA-2016-168956",167.18
"CA-2015-120341",166.99
"CA-2015-129525",166.92
"US-2017-110646",166.69
"CA-2014-100972",166.44
"CA-2017-136875",166.44
"US-2017-109582",166.44
"CA-2016-129238",166.29
"US-2015-137960",166.24
"CA-2014-127691",165.94
"CA-2016-143154",165.60
"CA-2016-148208",165.56
"CA-2014-164224",165.17
"CA-2016-105585",165.13
"CA-2014-154592",164.88
"CA-2017-144225",164.88
"CA-2014-166555",164.85
"CA-2017-141992",164.76
"CA-2017-135307",164.34
"US-2017-136784",163.96
"CA-2017-160416",163.96
"CA-2017-145737",163.96
"CA-2016-166772",163.88
"CA-2014-125612",163.62
"CA-2017-159597",163.55
"CA-2017-160395",163.41
"CA-2017-166898",163.39
"CA-2017-106180",163.38
"CA-2016-115476",162.52
"CA-2016-158568",162.39
"CA-2016-165218",162.34
"US-2017-158218",162.16
"CA-2015-157812",162.07
"CA-2015-120901",162.07
"US-2017-150070",161.57
"CA-2016-148096",161.28
"CA-2017-161200",161.14
"CA-2014-127964",161.07
"CA-2017-161809",160.78
"CA-2014-138240",160.59
"CA-2016-129686",160.38
"US-2015-165743",160.27
"CA-2017-134194",160.16
"US-2017-111745",159.99
"US-2016-151862",159.98
"CA-2014-132983",159.98
"CA-2016-158358",159.98
"CA-2017-123029",159.98
"US-2017-146213",159.96
"CA-2016-130267",159.88
"US-2017-164147",159.73
"US-2017-128398",159.56
"CA-2016-110254",158.81
"CA-2014-158771",158.71
"CA-2015-168564",158.67
"US-2014-115413",158.61
"CA-2014-131800",158.39
"US-2015-110261",158.38
"CA-2016-159695",158.37
"CA-2017-132521",158.28
"CA-2016-166282",158.26
"US-2015-136476",157.79
"CA-2015-134201",156.71
"US-2016-115819",156.52
"CA-2016-114944",156.51
"US-2017-105830",156.51
"CA-2017-116645",155.94
"US-2015-164966",155.88
"CA-2014-156790",155.46
"US-2016-134488",155.37
"US-2014-143721",155.37
"CA-2017-120061",155.37
"CA-2017-146360",155.34
"CA-2015-112305",155.16
"CA-2017-149076",154.90
"CA-2014-111157",154.62
"CA-2016-144729",154.44
"CA-2015-128013",154.14
"CA-2014-115049",153.82
"CA-2017-122175",153.41
"CA-2014-122609",153.11
"CA-2017-133487",152.94
"CA-2015-151253",152.92
"CA-2015-134943",152.80
"CA-2014-167997",152.64
"CA-2017-100055",152.59
"CA-2016-122017",152.52
"CA-2017-155607",152.07
"CA-2015-163923",151.96
"CA-2017-132262",151.96
"CA-2015-157133",151.96
"CA-2014-110065",151.95
"CA-2017-110842",151.93
"CA-2016-128671",151.82
"CA-2014-158540",151.72
"CA-2017-151008",151.72
"CA-2016-107790",151.19
"CA-2017-154676",151.06
"CA-2015-100734",150.76
"CA-2014-146843",150.23
"CA-2015-101707",150.22
"CA-2017-118577",150.18
"CA-2014-114433",149.97
"US-2015-156797",149.96
"CA-2014-103366",149.95
"US-2014-114377",149.90
"CA-2016-116547",149.90
"CA-2017-100230",149.87
"CA-2014-159184",149.56
"US-2015-152128",149.20
"US-2017-102288",148.88
"CA-2017-134796",148.48
"CA-2017-141201",148.26
"US-2017-132675",148.16
"CA-2017-101014",148.02
"CA-2016-164511",147.91
"US-2017-104661",147.63
"CA-2017-138156",147.57
"CA-2015-148250",147.44
"CA-2014-146731",147.35
"CA-2016-123120",147.26
"CA-2017-120705",147.18
"CA-2017-120999",147.17
"CA-2017-169691",146.89
"US-2017-157896",146.82
"CA-2016-112942",146.82
"US-2015-139759",146.74
"CA-2015-122973",146.70
"US-2014-139640",146.69
"US-2016-102141",146.69
"CA-2017-146346",146.35
"CA-2016-153101",146.04
"CA-2017-133249",145.90
"CA-2015-168529",145.90
"US-2017-168613",145.76
"CA-2016-143910",145.76
"US-2014-151925",145.57
"CA-2015-164007",145.51
"CA-2016-139941",145.50
"CA-2014-106803",144.36
"CA-2016-124506",143.96
"CA-2014-164385",143.95
"US-2017-103814",143.86
"CA-2017-133102",143.80
"CA-2017-135650",143.73
"CA-2016-117849",143.70
"CA-2016-153836",143.70
"CA-2015-158701",143.52
"CA-2017-107825",143.48
"CA-2016-124667",143.33
"CA-2016-165918",143.24
"CA-2014-105270",143.13
"CA-2017-115119",142.98
"CA-2017-139913",142.92
"CA-2017-112725",142.34
"CA-2014-133753",142.34
"CA-2016-132066",142.18
"CA-2017-100412",141.96
"CA-2015-114237",141.96
"CA-2015-151680",141.96
"CA-2016-146157",141.58
"CA-2016-115574",141.37
"US-2016-123470",141.21
"CA-2017-105620",141.00
"US-2015-110569",140.98
"CA-2017-169999",140.87
"CA-2016-157763",140.81
"CA-2014-121664",140.74
"CA-2015-161445",140.74
"CA-2016-101525",140.52
"CA-2015-136420",139.82
"CA-2014-123855",139.80
"CA-2017-151281",139.58
"US-2015-157014",139.54
"CA-2014-163559",139.44
"CA-2015-166135",139.42
"CA-2015-105102",139.21
"CA-2017-158876",138.70
"CA-2016-166380",138.53
"CA-2017-139080",138.43
"CA-2017-143021",138.38
"US-2017-104437",137.94
"CA-2014-140403",137.63
"CA-2014-108861",136.96
"CA-2015-157959",136.92
"US-2015-123918",136.72
"CA-2017-139304",136.53
"US-2016-126431",136.43
"CA-2017-107125",136.33
"CA-2017-145506",136.26
"CA-2017-160927",136.20
"CA-2016-160234",135.95
"US-2015-146745",135.94
"CA-2016-121447",135.80
"CA-2017-169859",134.91
"CA-2016-167759",134.85
"CA-2014-160262",134.60
"CA-2017-164826",134.52
"CA-2015-137897",134.50
"CA-2014-131310",134.40
"CA-2015-159863",134.38
"US-2016-164945",134.27
"US-2017-125647",133.90
"CA-2017-138464",133.58
"US-2016-157728",133.54
"CA-2016-146143",133.38
"CA-2014-104472",133.13
"US-2017-147998",133.12
"CA-2016-133697",132.96
"CA-2015-125185",132.94
"CA-2016-133340",132.81
"US-2016-156986",132.71
"CA-2017-156818",132.60
"CA-2017-106103",132.52
"CA-2017-157448",132.36
"CA-2016-125017",132.22
"US-2016-134908",132.17
"CA-2014-109918",131.84
"CA-2015-148180",131.48
"CA-2016-149783",131.10
"CA-2017-159793",130.98
"CA-2014-124394",130.76
"CA-2017-136364",130.60
"CA-2017-162572",130.57
"CA-2015-161711",130.40
"CA-2016-143924",130.36
"CA-2016-108868",130.33
"US-2015-122140",130.29
"CA-2015-127481",130.28
"CA-2014-127187",129.98
"CA-2016-104969",129.97
"CA-2017-123134",129.93
"CA-2014-151967",129.92
"CA-2014-117429",129.92
"CA-2017-161340",129.83
"US-2015-168732",129.64
"CA-2017-134152",129.60
"US-2014-110674",129.57
"CA-2015-111094",129.52
"CA-2014-100706",129.44
"CA-2017-169124",129.39
"CA-2014-158470",129.33
"CA-2017-164329",129.30
"US-2014-113124",129.30
"CA-2017-143252",129.29
"CA-2016-166226",129.03
"CA-2015-119690",128.92
"CA-2017-129581",128.85
"CA-2015-139738",128.74
"US-2016-123610",128.67
"CA-2015-148376",128.52
"CA-2016-121356",128.40
"CA-2016-164637",128.40
"CA-2015-100685",128.36
"CA-2016-135965",128.34
"CA-2015-142419",128.32
"CA-2016-146374",128.07
"CA-2017-156895",128.06
"CA-2017-157980",127.98
"CA-2016-154235",127.95
"CA-2017-129028",127.95
"CA-2014-112837",127.95
"CA-2014-110219",127.87
"CA-2015-142734",127.76
"CA-2017-130771",127.69
"CA-2017-147942",127.46
"CA-2016-155474",127.28
"CA-2017-115931",126.98
"CA-2017-118731",126.66
"CA-2014-127859",126.62
"CA-2016-137848",126.18
"CA-2017-163860",125.98
"US-2015-136427",125.94
"CA-2015-146290",125.93
"CA-2016-125843",125.92
"CA-2016-141082",125.81
"US-2015-148817",125.64
"CA-2017-158386",124.75
"CA-2016-145898",124.58
"CA-2015-121776",124.55
"US-2017-123834",124.40
"CA-2017-144827",124.36
"CA-2014-107454",124.20
"US-2016-144211",124.06
"CA-2016-104983",123.92
"CA-2014-119977",123.92
"CA-2016-158547",123.92
"CA-2016-124485",123.66
"CA-2017-138611",123.59
"US-2014-155894",123.55
"CA-2014-135699",123.28
"CA-2014-123323",123.14
"US-2017-152002",122.97
"CA-2015-151869",122.62
"CA-2017-145877",122.60
"CA-2017-122798",122.53
"CA-2016-122448",122.35
"CA-2016-114307",122.34
"CA-2016-122728",122.22
"US-2017-101784",122.14
"CA-2014-119172",122.05
"US-2016-155971",121.95
"CA-2015-125563",121.89
"US-2016-112396",121.83
"CA-2017-167661",121.82
"CA-2016-162159",121.78
"CA-2017-110940",121.54
"US-2016-139486",121.44
"CA-2014-146500",121.24
"CA-2016-136021",121.09
"CA-2017-105991",120.78
"CA-2015-128125",120.76
"CA-2014-102295",120.71
"CA-2015-126137",120.67
"CA-2016-163972",120.67
"CA-2017-163097",120.58
"US-2015-104185",120.33
"US-2014-105137",120.25
"CA-2016-144554",119.98
"CA-2015-103205",119.96
"CA-2017-118864",119.96
"US-2017-118598",119.94
"CA-2015-154886",119.90
"CA-2014-132864",119.80
"CA-2014-144071",119.32
"CA-2016-119935",119.26
"CA-2017-126354",119.18
"CA-2017-144932",118.32
"CA-2016-101693",117.96
"CA-2016-147431",117.96
"CA-2015-165799",117.88
"CA-2014-148488",117.70
"CA-2017-133095",117.62
"CA-2017-110884",117.51
"CA-2015-142433",117.46
"CA-2014-107181",117.14
"CA-2016-169887",116.96
"CA-2014-163293",116.85
"CA-2017-152856",116.83
"CA-2017-127313",116.51
"CA-2017-117023",116.48
"CA-2015-139780",116.40
"CA-2017-149706",116.31
"CA-2014-143413",116.28
"CA-2016-137673",116.00
"US-2017-115301",115.96
"CA-2014-113929",115.95
"CA-2017-158071",115.92
"CA-2016-105354",115.84
"CA-2016-134516",115.48
"CA-2016-130407",115.46
"US-2015-113593",115.44
"CA-2015-104514",115.40
"US-2014-157231",115.36
"CA-2014-107755",115.36
"CA-2017-136609",115.30
"CA-2015-111199",115.30
"CA-2016-111318",115.14
"CA-2016-134425",114.95
"CA-2017-131625",114.90
"CA-2017-140508",114.85
"US-2016-146710",114.84
"US-2014-117744",114.78
"US-2017-119816",114.68
"CA-2016-111976",114.56
"CA-2016-125206",114.46
"CA-2017-103352",114.41
"CA-2017-132976",114.38
"CA-2015-137708",114.37
"CA-2014-151379",114.20
"US-2014-154879",113.72
"CA-2017-168102",113.57
"CA-2016-113425",113.57
"US-2017-169502",113.41
"CA-2015-110947",113.10
"CA-2014-157546",112.54
"CA-2016-151372",112.12
"CA-2015-105970",112.04
"CA-2017-140494",111.96
"CA-2016-127642",111.96
"CA-2016-159345",111.96
"CA-2014-159121",111.93
"US-2015-130519",111.90
"CA-2016-144792",111.89
"CA-2014-167360",111.79
"CA-2017-141138",111.79
"CA-2015-148873",111.76
"CA-2016-155992",111.75
"CA-2016-169334",111.67
"CA-2016-100671",111.67
"CA-2016-118052",111.50
"CA-2017-166856",111.42
"CA-2014-122217",111.15
"CA-2016-111283",111.10
"CA-2014-164182",111.04
"CA-2015-134082",110.53
"US-2017-118556",110.43
"CA-2014-153479",110.10
"CA-2017-132213",109.97
"CA-2016-138079",109.90
"CA-2017-143658",109.90
"CA-2014-114517",109.84
"CA-2015-100657",109.76
"CA-2017-167626",109.70
"CA-2017-147844",109.62
"CA-2015-127110",109.36
"CA-2016-158211",109.25
"CA-2017-122077",109.21
"CA-2014-158337",108.92
"CA-2017-107748",108.80
"CA-2014-130673",108.44
"US-2016-150147",108.42
"CA-2017-161557",108.40
"CA-2017-104927",108.13
"CA-2017-149489",107.99
"CA-2015-114923",107.98
"CA-2015-123330",107.98
"CA-2017-125381",107.97
"CA-2016-140774",107.94
"CA-2016-111794",107.86
"CA-2016-106894",107.83
"US-2015-125374",107.77
"CA-2015-129217",107.75
"CA-2017-155712",107.65
"US-2014-131982",107.65
"US-2017-117450",107.55
"CA-2014-132801",107.44
"CA-2016-157511",107.39
"CA-2014-166961",107.35
"CA-2016-169824",107.07
"CA-2014-125136",106.95
"CA-2015-107685",106.88
"CA-2015-138331",106.80
"CA-2015-108672",106.68
"CA-2015-102722",106.50
"CA-2016-108581",106.34
"CA-2017-107265",106.32
"CA-2017-125115",106.11
"CA-2016-166373",106.08
"CA-2015-155054",106.08
"CA-2017-136539",106.02
"CA-2015-113110",105.69
"CA-2016-154067",105.52
"CA-2014-159681",105.52
"CA-2016-108350",105.52
"CA-2015-134782",105.42
"CA-2017-119004",105.40
"US-2014-130379",104.92
"CA-2016-112060",104.85
"CA-2017-117807",104.85
"US-2017-139577",104.75
"CA-2016-109743",104.72
"CA-2016-108959",104.70
"CA-2015-162537",104.51
"CA-2016-158575",103.97
"CA-2017-158407",103.96
"CA-2014-149594",103.94
"CA-2014-144407",103.60
"US-2014-164763",103.50
"CA-2017-169404",103.48
"CA-2016-128867",103.20
"CA-2016-162383",103.06
"CA-2017-108910",103.06
"CA-2017-132955",102.93
"CA-2017-126536",102.83
"US-2017-100398",102.72
"CA-2017-127285",102.65
"CA-2017-106747",102.30
"CA-2016-121755",102.22
"CA-2017-136623",101.75
"CA-2014-151001",101.73
"CA-2014-154781",101.57
"CA-2017-146626",101.12
"CA-2017-133823",101.06
"CA-2015-122287",101.01
"CA-2017-132346",100.94
"CA-2017-161893",100.92
"CA-2015-105613",100.86
"CA-2015-137071",100.80
"CA-2016-163153",100.71
"CA-2014-101175",100.70
"CA-2016-160129",100.62
"CA-2016-134775",100.50
"CA-2014-123498",100.40
"CA-2014-130449",100.36
"US-2016-108455",100.25
"CA-2014-151897",100.24
"CA-2016-109806",100.16
"CA-2016-113516",100.16
"CA-2014-152233",99.98
"CA-2014-103058",99.98
"US-2017-143175",99.87
"CA-2017-100825",99.87
"CA-2016-155138",99.87
"CA-2015-142993",99.86
"CA-2016-120796",99.85
"CA-2016-130225",99.57
"CA-2016-105963",99.39
"CA-2015-149587",99.26
"US-2017-141509",99.20
"CA-2015-143616",99.20
"CA-2016-133123",99.15
"CA-2014-164259",99.14
"US-2016-134656",99.14
"CA-2017-139822",98.60
"US-2017-149510",98.45
"CA-2017-168193",98.35
"CA-2015-131072",98.35
"US-2016-141880",98.33
"CA-2016-111493",98.16
"CA-2016-130477",97.96
"US-2017-158505",97.92
"CA-2017-138548",97.84
"CA-2015-113131",97.68
"US-2015-131842",97.42
"CA-2017-137918",97.30
"US-2017-152366",97.26
"US-2017-131961",97.24
"CA-2017-153787",97.16
"CA-2014-111059",97.11
"CA-2017-103478",97.05
"CA-2015-105725",96.60
"CA-2017-161018",96.53
"CA-2017-137323",96.36
"US-2015-111927",96.10
"CA-2017-137365",95.98
"CA-2017-135034",95.98
"CA-2014-131527",95.97
"CA-2017-122105",95.92
"CA-2015-104052",95.84
"CA-2016-103891",95.76
"CA-2017-167227",95.66
"CA-2017-139619",95.62
"CA-2017-137876",95.52
"CA-2017-131492",95.39
"US-2017-145366",94.79
"CA-2014-134726",94.73
"CA-2015-153038",94.69
"CA-2017-140298",94.52
"CA-2016-126529",94.45
"US-2014-102631",94.43
"CA-2017-149944",94.36
"CA-2014-114195",94.26
"CA-2017-126634",94.20
"CA-2016-117919",94.08
"CA-2016-169166",93.98
"CA-2016-131380",93.90
"CA-2014-110072",93.89
"CA-2015-149601",93.79
"CA-2017-101308",93.72
"CA-2017-161102",93.52
"US-2016-152373",93.46
"CA-2016-139808",93.36
"CA-2014-124079",93.17
"US-2016-119046",93.06
"CA-2014-128986",93.02
"CA-2016-101189",93.02
"CA-2017-126865",92.94
"CA-2014-108273",92.86
"CA-2016-119074",92.70
"CA-2014-143385",92.52
"CA-2014-132787",92.52
"CA-2017-120222",92.39
"CA-2014-128237",92.36
"CA-2015-124541",92.06
"CA-2017-169439",92.03
"CA-2017-120761",91.96
"CA-2014-152422",91.92
"CA-2017-144638",91.73
"CA-2014-148761",91.68
"US-2014-131870",91.49
"CA-2016-140977",91.48
"CA-2017-119424",91.42
